Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;26.280000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;26.400000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;26.520000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;26.640000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;26.760000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;26.880000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;27.000000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;27.120000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;27.240000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;27.360000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;27.480000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;27.600000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;27.720000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;27.840000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;27.960000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;28.080000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;28.200000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;28.320000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;28.440000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;28.560000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;28.680000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;28.800000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;28.920000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;29.040000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;29.160000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;29.280000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;29.400000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;29.520000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;29.640000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;29.760000
LBP(RGB)_round0;4408;0;14960;0;1.000000;1.000000;0.227592;1.000000;0.370794;0.268587;29.880000
